row,kernel,scale,psr_tag,input,coverage,support_radius_out,support_radius_input,centroid_x,centroid_y,footprint,dom,floors,robust_floor,extreme_max,extreme_p99,extreme_n,measured,expect_sigma_rt_over_t,expect,sci_eq,wht_eq,sup1_eq,sup2_eq,sup1_img_eq,max_diff,total_exptime,sci_max,note,png,sha256,flagged,frac,bg
causal,lanczos3,1,correct_1os,,,,,,,"{""coverage"": 0.9123263888888888, ""support_radius_out"": 62.95239922966378, ""support_radius_input"": 62.95239922966378, ""centroid_x"": 0.01127210243808042, ""centroid_y"": 0.011155238249843874}","{""f1e-09"": {""n"": 2102, ""min"": -28.2060604095459, ""max"": 303.8912353515625, ""p1"": -17.938697814941406, ""p99"": 218.9398956298828, ""neg"": 0.03235014272121789, ""frac_out"": 0.219790675547098, ""wht_at_max"": 0.00962294451892376}, ""f0.001"": {""n"": 2066, ""min"": -28.2060604095459, ""max"": 303.8912353515625, ""p1"": -18.899314880371094, ""p99"": 219.35836791992188, ""neg"": 0.03291384317521781, ""frac_out"": 0.22120038722168442, ""wht_at_max"": 0.00962294451892376}, ""f0.01"": {""n"": 2051, ""min"": -28.2060604095459, ""max"": 278.45477294921875, ""p1"": -19.310422897338867, ""p99"": 218.81126403808594, ""neg"": 0.03315455875182838, ""frac_out"": 0.2213554363725012, ""wht_at_max"": 0.2531367540359497}, ""f0.1"": {""n"": 1999, ""min"": -28.2060604095459, ""max"": 278.45477294921875, ""p1"": -20.68088722229004, ""p99"": 218.96627807617188, ""neg"": 0.03401700850425213, ""frac_out"": 0.2236118059029515, ""wht_at_max"": 0.2531367540359497}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,2,cur1,,,,,,,"{""coverage"": 0.6623263888888888, ""support_radius_out"": 125.48397157785344, ""support_radius_input"": 62.74198578892672, ""centroid_x"": 0.007864866557126048, ""centroid_y"": 0.007806114340276266}","{""f1e-09"": {""n"": 6104, ""min"": -472.48455810546875, ""max"": 2969.612548828125, ""p1"": -0.9820582270622253, ""p99"": 200.69029235839844, ""neg"": 0.012778505897771953, ""frac_out"": 0.1811926605504587, ""wht_at_max"": 0.006655946373939514}, ""f0.001"": {""n"": 6021, ""min"": -472.48455810546875, ""max"": 2969.612548828125, ""p1"": -0.9931206107139587, ""p99"": 200.70945739746094, ""neg"": 0.012954658694569009, ""frac_out"": 0.18219564856336157, ""wht_at_max"": 0.006655946373939514}, ""f0.01"": {""n"": 5909, ""min"": -472.48455810546875, ""max"": 690.57958984375, ""p1"": -0.9945811629295349, ""p99"": 200.6872100830078, ""neg"": 0.013030969707226265, ""frac_out"": 0.18294127601963106, ""wht_at_max"": 0.03012196719646454}, ""f0.1"": {""n"": 5148, ""min"": -98.95079803466797, ""max"": 401.29925537109375, ""p1"": -0.5559590458869934, ""p99"": 200.70361328125, ""neg"": 0.012626262626262626, ""frac_out"": 0.1822066822066822, ""wht_at_max"": 0.1369589865207672}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,2,correct_1os,,,,,,,"{""coverage"": 0.9102647569444444, ""support_radius_out"": 128.13639837924097, ""support_radius_input"": 64.06819918962049, ""centroid_x"": 0.005721328127650825, ""centroid_y"": 0.005681089299311852}","{""f1e-09"": {""n"": 8389, ""min"": -840.580810546875, ""max"": 4343.54248046875, ""p1"": -19.755996704101562, ""p99"": 220.15011596679688, ""neg"": 0.03254261532959828, ""frac_out"": 0.2335200858266778, ""wht_at_max"": 0.0001076335902325809}, ""f0.001"": {""n"": 8249, ""min"": -840.580810546875, ""max"": 744.1849365234375, ""p1"": -19.986589431762695, ""p99"": 219.94326782226562, ""neg"": 0.03309492059643593, ""frac_out"": 0.2360286095284277, ""wht_at_max"": 0.003542994149029255}, ""f0.01"": {""n"": 8191, ""min"": -162.21514892578125, ""max"": 555.12939453125, ""p1"": -19.751541137695312, ""p99"": 219.62095642089844, ""neg"": 0.03308509339518984, ""frac_out"": 0.23562446587718228, ""wht_at_max"": 0.02685011550784111}, ""f0.1"": {""n"": 7987, ""min"": -38.93544387817383, ""max"": 278.45477294921875, ""p1"": -19.584426879882812, ""p99"": 219.54286193847656, ""neg"": 0.03342932264930512, ""frac_out"": 0.23650932765744334, ""wht_at_max"": 0.2531367540359497}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,3,cur1,,,,,,,"{""coverage"": 0.39052854938271603, ""support_radius_out"": 187.09702544358626, ""support_radius_input"": 62.365675147862085, ""centroid_x"": 0.00893844649260744, ""centroid_y"": 0.008880748540336016}","{""f1e-09"": {""n"": 8098, ""min"": -1109.1407470703125, ""max"": 7795.564453125, ""p1"": 0.0, ""p99"": 200.0000762939453, ""neg"": 0.007409236848604593, ""frac_out"": 0.14126944924672757, ""wht_at_max"": 0.0006528581725433469}, ""f0.001"": {""n"": 7920, ""min"": -1109.1407470703125, ""max"": 726.1666870117188, ""p1"": 0.0, ""p99"": 200.0000457763672, ""neg"": 0.00744949494949495, ""frac_out"": 0.14166666666666666, ""wht_at_max"": 0.004407351836562157}, ""f0.01"": {""n"": 7531, ""min"": -225.97097778320312, ""max"": 612.0831298828125, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.007170362501659806, ""frac_out"": 0.13955649980082327, ""wht_at_max"": 0.011142721399664879}, ""f0.1"": {""n"": 5614, ""min"": -1.3759825229644775, ""max"": 202.3910369873047, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.008550053437833986, ""frac_out"": 0.141254007837549, ""wht_at_max"": 0.16262105107307434}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,3,correct_1os,,,,,,,"{""coverage"": 0.9097222222222222, ""support_radius_out"": 193.25349216042775, ""support_radius_input"": 64.41783072014259, ""centroid_x"": 0.0038356511717833022, ""centroid_y"": 0.003813034077851489}","{""f1e-09"": {""n"": 18864, ""min"": -2902.30615234375, ""max"": 637.7290649414062, ""p1"": -20.17828941345215, ""p99"": 219.32838439941406, ""neg"": 0.032495759117896525, ""frac_out"": 0.23420271416454622, ""wht_at_max"": 0.0019422901095822453}, ""f0.001"": {""n"": 18557, ""min"": -369.5467529296875, ""max"": 637.7290649414062, ""p1"": -20.214189529418945, ""p99"": 219.35443115234375, ""neg"": 0.032925580643422964, ""frac_out"": 0.23667618688365577, ""wht_at_max"": 0.0019422901095822453}, ""f0.01"": {""n"": 18423, ""min"": -369.5467529296875, ""max"": 386.3025817871094, ""p1"": -20.11908721923828, ""p99"": 219.0884552001953, ""neg"": 0.03294794550290398, ""frac_out"": 0.23676925582152744, ""wht_at_max"": 0.09014257043600082}, ""f0.1"": {""n"": 17966, ""min"": -125.39191436767578, ""max"": 278.45477294921875, ""p1"": -20.178062438964844, ""p99"": 219.13121032714844, ""neg"": 0.03322943337415117, ""frac_out"": 0.23755983524435045, ""wht_at_max"": 0.2531367540359497}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,4,cur1,,,,,,,"{""coverage"": 0.4827745225694444, ""support_radius_out"": 249.79629151905075, ""support_radius_input"": 62.44907287976269, ""centroid_x"": 0.005431481269845328, ""centroid_y"": 0.005402788093236915}","{""f1e-09"": {""n"": 17797, ""min"": -11365.3994140625, ""max"": 711.028076171875, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.003652300949598247, ""frac_out"": 0.10220823734337248, ""wht_at_max"": 0.002541033551096916}, ""f0.001"": {""n"": 17371, ""min"": -1027.7330322265625, ""max"": 711.028076171875, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.00356916700247539, ""frac_out"": 0.10172125957054862, ""wht_at_max"": 0.002541033551096916}, ""f0.01"": {""n"": 13301, ""min"": -60.69534683227539, ""max"": 265.1861572265625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.002481016464927449, ""frac_out"": 0.08661002932110368, ""wht_at_max"": 0.011250621639192104}, ""f0.1"": {""n"": 5505, ""min"": -0.7685527205467224, ""max"": 201.45550537109375, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0018165304268846503, ""frac_out"": 0.04741144414168937, ""wht_at_max"": 0.12303502857685089}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,4,correct_1os,,,,,,,"{""coverage"": 0.9096408420138888, ""support_radius_out"": 258.369699408204, ""support_radius_input"": 64.592424852051, ""centroid_x"": 0.002882445007031682, ""centroid_y"": 0.002867417231528566}","{""f1e-09"": {""n"": 33533, ""min"": -5093.55615234375, ""max"": 4343.54248046875, ""p1"": -19.541053771972656, ""p99"": 219.64886474609375, ""neg"": 0.032356186443205204, ""frac_out"": 0.23394864760087078, ""wht_at_max"": 0.0001076335902325809}, ""f0.001"": {""n"": 32982, ""min"": -840.580810546875, ""max"": 907.2191772460938, ""p1"": -19.8199405670166, ""p99"": 219.75184631347656, ""neg"": 0.03286641198229337, ""frac_out"": 0.2366745497544115, ""wht_at_max"": 0.017199276015162468}, ""f0.01"": {""n"": 32744, ""min"": -162.21514892578125, ""max"": 907.2191772460938, ""p1"": -19.646677017211914, ""p99"": 219.64353942871094, ""neg"": 0.032891522110921084, ""frac_out"": 0.2363486440263865, ""wht_at_max"": 0.017199276015162468}, ""f0.1"": {""n"": 31929, ""min"": -104.60769653320312, ""max"": 354.01922607421875, ""p1"": -19.669261932373047, ""p99"": 219.7158660888672, ""neg"": 0.03335525697641643, ""frac_out"": 0.23705722070844687, ""wht_at_max"": 0.12701675295829773}}",,,,,,,,,,,,,,,,,,,,,,
h1h2,lanczos2,2,cur1,,,,,,,,,"{""f1e-09"": {""n"": 6240, ""min"": -804.0690307617188, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.00018310546875, ""neg"": 0.008493589743589743, ""frac_out"": 0.15096153846153845, ""wht_at_max"": 0.01116105355322361}, ""f0.001"": {""n"": 6188, ""min"": -804.0690307617188, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.00013732910156, ""neg"": 0.00856496444731739, ""frac_out"": 0.15126050420168066, ""wht_at_max"": 0.01116105355322361}, ""f0.01"": {""n"": 6051, ""min"": -242.7668914794922, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.0000457763672, ""neg"": 0.008593620889109237, ""frac_out"": 0.15104941332011237, ""wht_at_max"": 0.01116105355322361}, ""f0.1"": {""n"": 4829, ""min"": -149.56884765625, ""max"": 319.7505187988281, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.009111617312072893, ""frac_out"": 0.1490991923793746, ""wht_at_max"": 0.13343766331672668}}",0.0008894394636154175,1757.441162109375,200.0004119873047,6,,,,,,,,,,,,,,,,,
h1h2,lanczos2,2,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 8191, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.875165939331055, ""p99"": 210.96072387695312, ""neg"": 0.022585764863874983, ""frac_out"": 0.2086436332560127, ""wht_at_max"": 0.04542841389775276}, ""f0.001"": {""n"": 8097, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.904852867126465, ""p99"": 211.18609619140625, ""neg"": 0.02284796838335186, ""frac_out"": 0.21057181672224282, ""wht_at_max"": 0.04542841389775276}, ""f0.01"": {""n"": 8030, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.909518241882324, ""p99"": 211.26930236816406, ""neg"": 0.02303860523038605, ""frac_out"": 0.21145703611457037, ""wht_at_max"": 0.04542841389775276}, ""f0.1"": {""n"": 7991, ""min"": -25.27977180480957, ""max"": 263.8537292480469, ""p1"": -10.875165939331055, ""p99"": 210.96072387695312, ""neg"": 0.022900763358778626, ""frac_out"": 0.21061193843073459, ""wht_at_max"": 0.254114031791687}}",0.0010462120771408082,673.193603515625,211.31317138671875,1,,,,,,,,,,,,,,,,,
h1h2,lanczos2,3,cur1,,,,,,,,,"{""f1e-09"": {""n"": 7728, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0009057971014492754, ""frac_out"": 0.04736024844720497, ""wht_at_max"": 0.01293562725186348}, ""f0.001"": {""n"": 7604, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.000920568122041031, ""frac_out"": 0.046291425565491845, ""wht_at_max"": 0.01293562725186348}, ""f0.01"": {""n"": 7198, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.000972492358988608, ""frac_out"": 0.04362322867463184, ""wht_at_max"": 0.01293562725186348}, ""f0.1"": {""n"": 5165, ""min"": 0.0, ""max"": 200.1944580078125, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.019554695062923524, ""wht_at_max"": 0.13567475974559784}}",0.0008719916939735413,280.61968994140625,200.00001525878906,0,,,,,,,,,,,,,,,,,
h1h2,lanczos2,3,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 18424, ""min"": -655.2645874023438, ""max"": 460.9821472167969, ""p1"": -11.04955768585205, ""p99"": 210.97027587890625, ""neg"": 0.02295918367346939, ""frac_out"": 0.20858662613981763, ""wht_at_max"": 0.0014147841138765216}, ""f0.001"": {""n"": 18214, ""min"": -655.2645874023438, ""max"": 460.9821472167969, ""p1"": -11.09130859375, ""p99"": 211.0593719482422, ""neg"": 0.023223893708136597, ""frac_out"": 0.21055232238937083, ""wht_at_max"": 0.0014147841138765216}, ""f0.01"": {""n"": 18063, ""min"": -150.92257690429688, ""max"": 278.8162841796875, ""p1"": -11.072319984436035, ""p99"": 211.01292419433594, ""neg"": 0.02325195150307258, ""frac_out"": 0.2114266733100814, ""wht_at_max"": 0.10017275810241699}, ""f0.1"": {""n"": 17972, ""min"": -81.49696350097656, ""max"": 278.8162841796875, ""p1"": -11.019671440124512, ""p99"": 211.07589721679688, ""neg"": 0.02325840195860227, ""frac_out"": 0.2116069441353216, ""wht_at_max"": 0.10017275810241699}}",0.0010461255311965943,655.2645874023438,211.08486938476562,2,,,,,,,,,,,,,,,,,
h1h2,lanczos2,4,cur1,,,,,,,,,"{""f1e-09"": {""n"": 13248, ""min"": -132.2595672607422, ""max"": 618.2900390625, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.00022644927536231884, ""frac_out"": 0.004076086956521739, ""wht_at_max"": 0.00027565244818106294}, ""f0.001"": {""n"": 11454, ""min"": -132.2595672607422, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.00026191723415400735, ""frac_out"": 0.002357255107386066, ""wht_at_max"": 0.002048901980742812}, ""f0.01"": {""n"": 7238, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.0437922328710556}, ""f0.1"": {""n"": 5151, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.1996670663356781}}",0.0007975796461105347,200.00001525878906,200.0,0,,,,,,,,,,,,,,,,,
h1h2,lanczos2,4,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 32747, ""min"": -2260.58056640625, ""max"": 2738.560302734375, ""p1"": -11.082897186279297, ""p99"": 210.9250030517578, ""neg"": 0.0226585641432803, ""frac_out"": 0.21357681619690352, ""wht_at_max"": 0.004593469202518463}, ""f0.001"": {""n"": 32367, ""min"": -673.193603515625, ""max"": 2738.560302734375, ""p1"": -11.200384140014648, ""p99"": 211.10362243652344, ""neg"": 0.022862792350233262, ""frac_out"": 0.21558995272963202, ""wht_at_max"": 0.004593469202518463}, ""f0.01"": {""n"": 32115, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -11.267436981201172, ""p99"": 211.1134796142578, ""neg"": 0.023011054024599097, ""frac_out"": 0.2163786392651409, ""wht_at_max"": 0.04542841389775276}, ""f0.1"": {""n"": 31945, ""min"": -52.36495590209961, ""max"": 281.2894592285156, ""p1"": -11.16174030303955, ""p99"": 211.11294555664062, ""neg"": 0.02300829550790421, ""frac_out"": 0.21627797777429958, ""wht_at_max"": 0.13564243912696838}}",0.0010461809635162354,2738.560302734375,211.14202880859375,3,,,,,,,,,,,,,,,,,
h1h2,lanczos3,2,cur1,,,,,,,,,"{""f1e-09"": {""n"": 6104, ""min"": -472.48455810546875, ""max"": 2969.612548828125, ""p1"": -0.9820582270622253, ""p99"": 200.69029235839844, ""neg"": 0.012778505897771953, ""frac_out"": 0.1811926605504587, ""wht_at_max"": 0.006655946373939514}, ""f0.001"": {""n"": 6021, ""min"": -472.48455810546875, ""max"": 2969.612548828125, ""p1"": -0.9931206107139587, ""p99"": 200.70945739746094, ""neg"": 0.012954658694569009, ""frac_out"": 0.18219564856336157, ""wht_at_max"": 0.006655946373939514}, ""f0.01"": {""n"": 5909, ""min"": -472.48455810546875, ""max"": 690.57958984375, ""p1"": -0.9945811629295349, ""p99"": 200.6872100830078, ""neg"": 0.013030969707226265, ""frac_out"": 0.18294127601963106, ""wht_at_max"": 0.03012196719646454}, ""f0.1"": {""n"": 5148, ""min"": -98.95079803466797, ""max"": 401.29925537109375, ""p1"": -0.5559590458869934, ""p99"": 200.70361328125, ""neg"": 0.012626262626262626, ""frac_out"": 0.1822066822066822, ""wht_at_max"": 0.1369589865207672}}",0.0008792820572853089,2969.612548828125,201.2952880859375,6,,,,,,,,,,,,,,,,,
h1h2,lanczos3,2,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 8389, ""min"": -840.580810546875, ""max"": 4343.54248046875, ""p1"": -19.755996704101562, ""p99"": 220.15011596679688, ""neg"": 0.03254261532959828, ""frac_out"": 0.2335200858266778, ""wht_at_max"": 0.0001076335902325809}, ""f0.001"": {""n"": 8249, ""min"": -840.580810546875, ""max"": 744.1849365234375, ""p1"": -19.986589431762695, ""p99"": 219.94326782226562, ""neg"": 0.03309492059643593, ""frac_out"": 0.2360286095284277, ""wht_at_max"": 0.003542994149029255}, ""f0.01"": {""n"": 8191, ""min"": -162.21514892578125, ""max"": 555.12939453125, ""p1"": -19.751541137695312, ""p99"": 219.62095642089844, ""neg"": 0.03308509339518984, ""frac_out"": 0.23562446587718228, ""wht_at_max"": 0.02685011550784111}, ""f0.1"": {""n"": 7987, ""min"": -38.93544387817383, ""max"": 278.45477294921875, ""p1"": -19.584426879882812, ""p99"": 219.54286193847656, ""neg"": 0.03342932264930512, ""frac_out"": 0.23650932765744334, ""wht_at_max"": 0.2531367540359497}}",0.0010413625240325928,840.580810546875,220.2149658203125,3,,,,,,,,,,,,,,,,,
h1h2,lanczos3,3,cur1,,,,,,,,,"{""f1e-09"": {""n"": 8098, ""min"": -1109.1407470703125, ""max"": 7795.564453125, ""p1"": 0.0, ""p99"": 200.0000762939453, ""neg"": 0.007409236848604593, ""frac_out"": 0.14126944924672757, ""wht_at_max"": 0.0006528581725433469}, ""f0.001"": {""n"": 7920, ""min"": -1109.1407470703125, ""max"": 726.1666870117188, ""p1"": 0.0, ""p99"": 200.0000457763672, ""neg"": 0.00744949494949495, ""frac_out"": 0.14166666666666666, ""wht_at_max"": 0.004407351836562157}, ""f0.01"": {""n"": 7531, ""min"": -225.97097778320312, ""max"": 612.0831298828125, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.007170362501659806, ""frac_out"": 0.13955649980082327, ""wht_at_max"": 0.011142721399664879}, ""f0.1"": {""n"": 5614, ""min"": -1.3759825229644775, ""max"": 202.3910369873047, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.008550053437833986, ""frac_out"": 0.141254007837549, ""wht_at_max"": 0.16262105107307434}}",0.0008768245577812195,1109.1407470703125,200.00006103515625,6,,,,,,,,,,,,,,,,,
h1h2,lanczos3,3,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 18864, ""min"": -2902.30615234375, ""max"": 637.7290649414062, ""p1"": -20.17828941345215, ""p99"": 219.32838439941406, ""neg"": 0.032495759117896525, ""frac_out"": 0.23420271416454622, ""wht_at_max"": 0.0019422901095822453}, ""f0.001"": {""n"": 18557, ""min"": -369.5467529296875, ""max"": 637.7290649414062, ""p1"": -20.214189529418945, ""p99"": 219.35443115234375, ""neg"": 0.032925580643422964, ""frac_out"": 0.23667618688365577, ""wht_at_max"": 0.0019422901095822453}, ""f0.01"": {""n"": 18423, ""min"": -369.5467529296875, ""max"": 386.3025817871094, ""p1"": -20.11908721923828, ""p99"": 219.0884552001953, ""neg"": 0.03294794550290398, ""frac_out"": 0.23676925582152744, ""wht_at_max"": 0.09014257043600082}, ""f0.1"": {""n"": 17966, ""min"": -125.39191436767578, ""max"": 278.45477294921875, ""p1"": -20.178062438964844, ""p99"": 219.13121032714844, ""neg"": 0.03322943337415117, ""frac_out"": 0.23755983524435045, ""wht_at_max"": 0.2531367540359497}}",0.001040597677230835,637.7290649414062,220.0337677001953,1,,,,,,,,,,,,,,,,,
h1h2,lanczos3,4,cur1,,,,,,,,,"{""f1e-09"": {""n"": 17797, ""min"": -11365.3994140625, ""max"": 711.028076171875, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.003652300949598247, ""frac_out"": 0.10220823734337248, ""wht_at_max"": 0.002541033551096916}, ""f0.001"": {""n"": 17371, ""min"": -1027.7330322265625, ""max"": 711.028076171875, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.00356916700247539, ""frac_out"": 0.10172125957054862, ""wht_at_max"": 0.002541033551096916}, ""f0.01"": {""n"": 13301, ""min"": -60.69534683227539, ""max"": 265.1861572265625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.002481016464927449, ""frac_out"": 0.08661002932110368, ""wht_at_max"": 0.011250621639192104}, ""f0.1"": {""n"": 5505, ""min"": -0.7685527205467224, ""max"": 201.45550537109375, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0018165304268846503, ""frac_out"": 0.04741144414168937, ""wht_at_max"": 0.12303502857685089}}",0.0007580826878547668,1027.7330322265625,200.00003051757812,6,,,,,,,,,,,,,,,,,
h1h2,lanczos3,4,correct_1os,,,,,,,,,"{""f1e-09"": {""n"": 33533, ""min"": -5093.55615234375, ""max"": 4343.54248046875, ""p1"": -19.541053771972656, ""p99"": 219.64886474609375, ""neg"": 0.032356186443205204, ""frac_out"": 0.23394864760087078, ""wht_at_max"": 0.0001076335902325809}, ""f0.001"": {""n"": 32982, ""min"": -840.580810546875, ""max"": 907.2191772460938, ""p1"": -19.8199405670166, ""p99"": 219.75184631347656, ""neg"": 0.03286641198229337, ""frac_out"": 0.2366745497544115, ""wht_at_max"": 0.017199276015162468}, ""f0.01"": {""n"": 32744, ""min"": -162.21514892578125, ""max"": 907.2191772460938, ""p1"": -19.646677017211914, ""p99"": 219.64353942871094, ""neg"": 0.032891522110921084, ""frac_out"": 0.2363486440263865, ""wht_at_max"": 0.017199276015162468}, ""f0.1"": {""n"": 31929, ""min"": -104.60769653320312, ""max"": 354.01922607421875, ""p1"": -19.669261932373047, ""p99"": 219.7158660888672, ""neg"": 0.03335525697641643, ""frac_out"": 0.23705722070844687, ""wht_at_max"": 0.12701675295829773}}",0.0010407474040985108,907.2191772460938,219.80873107910156,7,,,,,,,,,,,,,,,,,
exposure,,1,,,,,,,,,,,,,,,141.66665649414062,141.66666666666666,,,,,,,,,,,,,,,
exposure,,3,,,,,,,,,,,,,,,141.66664123535156,141.66666666666666,,,,,,,,,,,,,,,
quality_mixed,square,,,,,,,,,,,,,,,,18.846153259277344,,18.846153846153847,,,,,,,,,,,,,,
quality_mixed,lanczos2,,,,,,,,,,,,,,,,18.84615707397461,,18.846153846153847,,,,,,,,,,,,,,
quality_mixed,lanczos3,,,,,,,,,,,,,,,,18.84615707397461,,18.846153846153847,,,,,,,,,,,,,,
support_resume_real,square,,,,,,,,,,,,,,,,,,,True,True,True,True,True,0.0,15.0,,,,,,,
support_resume_real,lanczos2,,,,,,,,,,,,,,,,,,,True,True,True,True,True,0.0,15.0,,,,,,,
dither_aligned,lanczos2,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,np.roll detector samples (integer-px dither only; sub-pixel dither requires interpolation -> documented limit),,,,,
dither_aligned,lanczos3,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,np.roll detector samples (integer-px dither only; sub-pixel dither requires interpolation -> documented limit),,,,,
preview_png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/home/tristan/.openclaw/workspace/projects/zeseestarstacker/research/drizzle_contract/rework3/artifacts/preview_pathological_lanczos3_rot.png,400118ca0812f650,,,
detector_benign,square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9765,0.47752946354344955,1.157235323602568e-32
detector_benign,lanczos2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9765,0.47752946354344955,1.157235323602568e-32
detector_benign,lanczos3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9825,0.4738136574074074,4.1543692457283595e-32
detector_pathological,lanczos3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,0.49184983946653493,199.99990844726562
