key,kernel,scale,input,weighting,n_frames,pixel_scale_ratio,iscale,exptime,pixfrac,positive_support_fraction,sci_on_support_mean,sci_on_support_neg_fraction,sci_on_support_extreme_p99_abs,sci_min,sci_max,sci_mean,sci_median,sci_p1,sci_p5,sci_p95,sci_p99,sci_negative_fraction,sci_positive_fraction,sci_zero_fraction,sci_nonfinite_fraction,wht_min,wht_max,wht_mean,wht_median,wht_p1,wht_p5,wht_p95,wht_p99,wht_negative_fraction,wht_positive_fraction,wht_zero_fraction,wht_nonfinite_fraction
E_lanczos2_s2_n64,lanczos2,2,E,off,64,,1.0,1.0,1.0,1.0,49.99150085449219,0.0,50.07157516479492,49.83740997314453,50.112247467041016,49.99150072410703,49.992469787597656,49.90506736755371,49.93383979797363,50.047282218933105,50.07157699584961,0.0,1.0,0.0,0.0,2.60420983977383e-05,64.0,16.039573839304126,0.08165037631988525,5.2084204071434215e-05,0.00010416841541882604,64.0,64.0,0.0,1.0,0.0,0.0
AB_square_s3_current,square,3,B,off,1,1.0,1.0,1.0,1.0,1.0,3.926891565322876,0.4848090277777778,103.62248229980469,-0.03548805043101311,999.9915161132812,3.926891777335115,0.0003392818325664848,-0.020190458744764328,-0.013786052353680134,0.02178712747991085,103.62248458862305,0.4848090277777778,0.5151909722222222,0.0,0.0,0.02777777798473835,0.1111111119389534,0.11034084658684959,0.1111111119389534,0.0555555559694767,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.0,1.0,0.0,0.0
AB_square_s3_explicit_psr3,square,3,B,off,1,3.0,1.0,1.0,1.0,1.0,3.926891565322876,0.4848090277777778,103.62248229980469,-0.03548805043101311,999.9915161132812,3.926891777335115,0.0003392818325664848,-0.020190458744764328,-0.013786052353680134,0.02178712747991085,103.62248458862305,0.4848090277777778,0.5151909722222222,0.0,0.0,0.02777777798473835,0.1111111119389534,0.11034084658684959,0.1111111119389534,0.0555555559694767,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.0,1.0,0.0,0.0
AB_gaussian_s3_current,gaussian,3,B,off,1,1.0,1.0,1.0,1.0,1.0,3.926891565322876,0.4848090277777778,103.62248229980469,-0.03548805043101311,999.9915161132812,3.9268917807123827,0.0003392818325664848,-0.020190458744764328,-0.013786052353680134,0.02178712747991085,103.62248191833497,0.4848090277777778,0.5151909722222222,0.0,0.0,3.3672899917291943e-06,0.22063705325126648,0.09882057035433128,0.0017238897271454334,1.3469159966916777e-05,1.3469159966916777e-05,0.22063705325126648,0.22063705325126648,0.0,1.0,0.0,0.0
AB_gaussian_s3_explicit_psr3,gaussian,3,B,off,1,3.0,1.0,1.0,1.0,0.4444444444444444,3.9269027709960938,0.484375,62.17692565917969,-0.03548805043101311,999.9915161132812,1.7452901798921456,0.0,-0.0197102596051991,-0.01216717716306448,0.014416588470339775,2.737555742263798,0.2152777777777778,0.22916666666666666,0.5555555555555556,0.0,0.0,3.0305609470815398e-05,1.3469159764806844e-05,0.0,0.0,0.0,3.0305609470815398e-05,3.0305609470815398e-05,0.0,0.4444444444444444,0.5555555555555556,0.0
AB_turbo_s3_current,turbo,3,B,off,1,1.0,1.0,1.0,1.0,0.4444444444444444,3.9269027709960938,0.484375,62.17692565917969,-0.03548805043101311,999.9915161132812,1.7452901798921456,0.0,-0.0197102596051991,-0.01216717716306448,0.014416588470339775,2.737555742263798,0.2152777777777778,0.22916666666666666,0.5555555555555556,0.0,0.0,0.25,0.1111111111111111,0.0,0.0,0.0,0.25,0.25,0.0,0.4444444444444444,0.5555555555555556,0.0
AB_turbo_s3_explicit_psr3,turbo,3,B,off,1,3.0,1.0,1.0,1.0,0.4444444444444444,3.9269027709960938,0.484375,62.17692565917969,-0.03548805043101311,999.9915161132812,1.7452901798921456,0.0,-0.0197102596051991,-0.01216717716306448,0.014416588470339775,2.737555742263798,0.2152777777777778,0.22916666666666666,0.5555555555555556,0.0,0.0,0.25,0.1111111111111111,0.0,0.0,0.0,0.25,0.25,0.0,0.4444444444444444,0.5555555555555556,0.0
AB_lanczos2_s3_current,lanczos2,3,B,off,1,1.0,1.0,1.0,1.0,0.5555555555555556,3.926896095275879,0.4839409722222222,68.59245300292969,-0.03548805043101311,999.9915161132812,3.9268917579459983,0.0003392818325664848,-0.020190458744764328,-0.013786052586510777,0.02178712747991085,103.6224868774414,0.4848090277777778,0.5151909722222222,0.0,0.0,-0.07282517105340958,0.32691702246665955,0.11503203994576369,0.016222786158323288,-0.07282517105340958,-0.07282517105340958,0.32691702246665955,0.32691702246665955,0.4444444444444444,0.5555555555555556,0.0,0.0
AB_lanczos2_s3_explicit_psr3,lanczos2,3,B,off,1,3.0,1.0,1.0,1.0,0.4444444444444444,3.9269027709960938,0.484375,62.17692565917969,-0.03548805043101311,999.9915161132812,1.7452901798921456,0.0,-0.0197102596051991,-0.01216717716306448,0.014416588470339775,2.737555742263798,0.2152777777777778,0.22916666666666666,0.5555555555555556,0.0,0.0,0.004055696539580822,0.0018025317953692542,0.0,0.0,0.0,0.004055696539580822,0.004055696539580822,0.0,0.4444444444444444,0.5555555555555556,0.0
AB_lanczos3_s3_current,lanczos3,3,B,off,1,1.0,1.0,1.0,1.0,0.5555555555555556,3.926896095275879,0.48550347222222223,70.09783172607422,-0.033976901322603226,977.4515380859375,3.9268916189530274,0.0003213452437194064,-0.019224975164979695,-0.012984962668269873,0.021231961902230978,101.03404579162599,0.4851466049382716,0.5148533950617284,0.0,0.0,-0.17048388719558716,0.39813345670700073,0.10968574189053155,0.07300253957509995,-0.17048388719558716,-0.17048388719558716,0.39813345670700073,0.39813345670700073,0.4444444444444444,0.5555555555555556,0.0,0.0
AB_lanczos3_s3_explicit_psr3,lanczos3,3,B,off,1,3.0,1.0,1.0,1.0,0.4444444444444444,3.9269027709960938,0.484375,62.17692565917969,-0.03548805043101311,999.9915161132812,1.7452901798921456,0.0,-0.0197102596051991,-0.01216717716306448,0.014416588470339775,2.737555742263798,0.2152777777777778,0.22916666666666666,0.5555555555555556,0.0,0.0,0.018250634893774986,0.008111393286122216,0.0,0.0,0.0,0.018250634893774986,0.018250634893774986,0.0,0.4444444444444444,0.5555555555555556,0.0
W_square_s3_off,square,3,A,off,1,,1.0,1.0,1.0,1.0,99.99744415283203,0.0,100.0963363647461,99.8050308227539,100.15330505371094,99.99744370496936,99.99761199951172,99.89824676513672,99.93143463134766,100.06489562988281,100.0963363647461,0.0,1.0,0.0,0.0,0.02777777798473835,0.1111111119389534,0.10995671860473522,0.1111111119389534,0.0555555559694767,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.0,1.0,0.0,0.0
W_square_s3_on,square,3,A,on,1,,1.0,1.0,1.0,1.0,99.9974594116211,0.0,100.09562683105469,99.8050308227539,100.15330505371094,99.99745949274964,99.99761199951172,99.89824676513672,99.93143463134766,100.06489562988281,100.09562683105469,0.0,1.0,0.0,0.0,0.02777777798473835,0.1111111119389534,0.10865463527342298,0.1111111119389534,0.0555555559694767,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.0,1.0,0.0,0.0
W_lanczos2_s3_off,lanczos2,3,A,off,1,,1.0,1.0,1.0,0.5555555555555556,99.99748229980469,0.0,100.10592651367188,99.8050308227539,100.15330505371094,99.99744363874197,99.99761199951172,99.89823913574219,99.93142700195312,100.06489562988281,100.0963363647461,0.0,1.0,0.0,0.0,-0.07282517105340958,0.32691702246665955,0.11518208484176284,0.016222786158323288,-0.07282517105340958,-0.07282517105340958,0.32691702246665955,0.32691702246665955,0.4444444444444444,0.5555555555555556,0.0,0.0
W_lanczos2_s3_on,lanczos2,3,A,on,1,,1.0,1.0,1.0,0.5555555555555556,99.99748992919922,0.0,100.10592651367188,99.8050308227539,100.15330505371094,99.9974593942364,99.99760437011719,99.89823913574219,99.93142700195312,100.06489562988281,100.09562683105469,0.0,1.0,0.0,0.0,-0.07282517105340958,0.32691702246665955,0.11383756635566694,0.016222786158323288,-0.07282517105340958,-0.07282517105340958,0.32691702246665955,0.32691702246665955,0.4444444444444444,0.5555555555555556,0.0,0.0
W_lanczos3_s3_off,lanczos3,3,A,off,1,,1.0,1.0,1.0,0.5555555555555556,99.99748229980469,0.0,100.09729766845703,99.81842803955078,100.14415740966797,99.99744074708886,99.99747467041016,99.90189056396484,99.93537139892578,100.06066513061523,100.08961982727051,0.0,1.0,0.0,0.0,-0.17048388719558716,0.39813345670700073,0.10988439255318856,0.07300253957509995,-0.17048388719558716,-0.17048388719558716,0.39813345670700073,0.39813345670700073,0.4444444444444444,0.5555555555555556,0.0,0.0
W_lanczos3_s3_on,lanczos3,3,A,on,1,,1.0,1.0,1.0,0.5555555555555556,99.99749755859375,0.0,100.09729766845703,99.81842803955078,100.14415740966797,99.99746138023005,99.99746322631836,99.90189056396484,99.93537139892578,100.06077003479004,100.0892505645752,0.0,1.0,0.0,0.0,-0.17048388719558716,0.39813345670700073,0.10860366232231576,0.07300253957509995,-0.17048388719558716,-0.17048388719558716,0.39813345670700073,0.39813345670700073,0.4444444444444444,0.5555555555555556,0.0,0.0
EXP_square_s1_t10,square,1,A,off,1,,1.0,10.0,1.0,1.0,9.999725341796875,0.0,10.005548477172852,9.991043090820312,10.007612228393555,9.999725576490164,9.999768257141113,9.993641996383667,9.995519638061523,10.003623247146606,10.005548906326293,0.0,1.0,0.0,0.0,2.5,10.0,9.68994140625,10.0,5.0,5.0,10.0,10.0,0.0,1.0,0.0,0.0
EXP_square_s3_t10,square,3,A,off,1,,1.0,10.0,1.0,1.0,9.999744415283203,0.0,10.009634017944336,9.98050308227539,10.01533031463623,9.999744547737969,9.999762058258057,9.989825248718262,9.993143081665039,10.006489753723145,10.009634017944336,0.0,1.0,0.0,0.0,0.2777777910232544,1.1111111640930176,1.099567230286387,1.1111111640930176,0.5555555820465088,1.1111111640930176,1.1111111640930176,1.1111111640930176,0.0,1.0,0.0,0.0
EXP_square_s1_t20,square,1,A,off,1,,1.0,20.0,1.0,1.0,4.9998626708984375,0.0,5.002774238586426,4.995521545410156,5.003806114196777,4.999862788245082,4.999884128570557,4.996820998191834,4.997759819030762,5.001811623573303,5.002774453163147,0.0,1.0,0.0,0.0,5.0,20.0,19.3798828125,20.0,10.0,10.0,20.0,20.0,0.0,1.0,0.0,0.0
EXP_square_s3_t20,square,3,A,off,1,,1.0,20.0,1.0,1.0,4.999872207641602,0.0,5.004817008972168,4.990251541137695,5.007665157318115,4.999872273868984,4.999881029129028,4.994912624359131,4.9965715408325195,5.003244876861572,5.004817008972168,0.0,1.0,0.0,0.0,0.5555555820465088,2.222222328186035,2.199134460572774,2.222222328186035,1.1111111640930176,2.222222328186035,2.222222328186035,2.222222328186035,0.0,1.0,0.0,0.0
EXP_square_s1_t30,square,1,A,off,1,,1.0,30.0,1.0,1.0,3.3332419395446777,0.0,3.3351829051971436,3.330347776412964,3.3358712196350098,3.3332419325597584,3.3332561254501343,3.331213912963867,3.3318398356437684,3.33454110622406,3.3351830053329468,0.0,1.0,0.0,0.0,7.5,30.0,29.06982421875,30.0,15.0,15.0,30.0,30.0,0.0,1.0,0.0,0.0
EXP_square_s3_t30,square,3,A,off,1,,1.0,30.0,1.0,1.0,3.3332483768463135,0.0,3.3365447521209717,3.3268344402313232,3.3384437561035156,3.3332483031424798,3.333254098892212,3.329941749572754,3.331048011779785,3.335496664047241,3.3365447521209717,0.0,1.0,0.0,0.0,0.8333333134651184,3.3333332538604736,3.2987014549176417,3.3333332538604736,1.6666666269302368,3.3333332538604736,3.3333332538604736,3.3333332538604736,0.0,1.0,0.0,0.0
resume_square_s2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resume_lanczos2_s2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
